,title,price,link
302,"HP Pavilion 16, Enhanced by AI, Intel Core Ultra 5 125U, 16-inch (40.6 cm), WUXGA, 16GB LPDDR5, 512GB SSD, Intel Graphics, 1080p FHD IR Camera, Copilot, Backlit KB (Win 11, Silver, 1.77 kg), af0015TU  ","72,990",https://amazon.in//HP-Pavilion-Enhanced-Graphics-af0015TU/dp/B0D268HBQY/ref=sr_1_259?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.Fi_isJH9LPxEx9EryX7dr2KEJv7w5EruIxFJwpofKzFQRmx_iwGBAm5ICbz3GmARK9Rq6fErC-o8q6p1muoDA7hgYYXnQpp158DPLdgFB4YaAAPpS6jcNc1urrbmN4gkoNvdqj29l5qi8Khqt0-_2Jc6YKbe1e6gJvgRh6ZXAk27pbu1lw1bhoZPM67VCK_ZP4YGaE4dwXuDAgW8pJlACmYHfppCYyI-SMFxriNMPRM.kNUQRMc716bk-O2ja-GGhSBpIUGP7QbdyiOeG9qZHLc&dib_tag=se&keywords=laptop&qid=1727447746&sprefix=%2Caps%2C1086&sr=8-259
303,"(Refurbished) HP C640 10th Gen Intel Core i5 Thin & Light FHD Laptop (8 GB DDR4 RAM | 64 GB eMMC + 256 GB MicroSD Card | 14"" (35.6 cm) FHD | Windows 11 | WiFi | Bluetooth | Intel Graphics)  ","21,500",https://amazon.in//Refurbished-HP-MicroSD-Bluetooth-Graphics/dp/B0CX1BCPQZ/ref=sr_1_260?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.Fi_isJH9LPxEx9EryX7dr2KEJv7w5EruIxFJwpofKzFQRmx_iwGBAm5ICbz3GmARK9Rq6fErC-o8q6p1muoDA7hgYYXnQpp158DPLdgFB4YaAAPpS6jcNc1urrbmN4gkoNvdqj29l5qi8Khqt0-_2Jc6YKbe1e6gJvgRh6ZXAk27pbu1lw1bhoZPM67VCK_ZP4YGaE4dwXuDAgW8pJlACmYHfppCYyI-SMFxriNMPRM.kNUQRMc716bk-O2ja-GGhSBpIUGP7QbdyiOeG9qZHLc&dib_tag=se&keywords=laptop&qid=1727447746&sprefix=%2Caps%2C1086&sr=8-260
304,"Apple 2023 MacBook Pro (16-inch, M3 Pro chip with 12â€‘core CPU and 18â€‘core GPU, 18GB Unified Memory, 512GB) - Space Black  ","2,29,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NDg2MDQ0ODQ0MjMzNjA4OjE3Mjc0NDc3NTM6c3BfYXRmX25leHQ6MzAwMDg1NDAzMjE5MzMyOjowOjo&url=%2FApple-MacBook-16-inch-12%25E2%2580%2591core-18%25E2%2580%2591core%2Fdp%2FB0CM5QG1Y1%2Fref%3Dsr_1_257_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447753%26sprefix%3D%252Caps%252C1086%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
305,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Space Grey, 1.76 Kg  ","29,990",https://amazon.in//ZEBRONICS-Processor-15-6-Inch-Display-Battery/dp/B0CJ74HKWD/ref=sr_1_258?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-258
306,"(Refurbished) Lenovo ThinkPad T470 7th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics)  ","15,999",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Bluetooth/dp/B0DC496T2G/ref=sr_1_259?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-259
307,"Lenovo V15 G3 Intel Core i3-1215U 12th Gen Thin and Light Laptop/ 8GB DDR4 3200 Ram / 512 GB SSD PCIe/Windows 11/Integrated Graphics /15.6"" FHD Display / 1 Year Warranty  ","32,380",https://amazon.in//Lenovo-i3-1215U-Integrated-Graphics-Warranty/dp/B0D5Z1J8GR/ref=sr_1_260?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-260
308,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam  ","15,990",https://amazon.in//Chuwi-HeroBook-Pro-Celeron-Mini-HDMI/dp/B0D9RXH8X5/ref=sr_1_23?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.-lrFzZe3KQSgA7CL-D8Cxlpt2p55_PyoSXMPLIYC_eQMxB3YNXtHDcjxq0iD0V3jAuEjCTsguVQRgr0QUE3ApSOBVwjS228cF3x5hm34tPceErw2dVfMD6vHaOXOZ8QaG4yJgptUjF23i_HYmw-XfugoRdNX8XRc2ktMsanr5g0ZduA1-jBM7mukzgON-dIcNzeuWxkLFG2-B9nqJ60dFmE7OOozCO-nIG2maQdwUeQ.kQFWfnr39EhBZa66VbNcQNNJPaxyepDfzZCpXSactQ4&dib_tag=se&keywords=laptop&qid=1727447649&sprefix=%2Caps%2C1086&sr=8-23
309,"Lenovo IdeaPad 3 12th Gen Intel Core i5-1235U 15.6"" (39.62cm) FHD Thin and Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/Backlit/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00EDIN  ","46,690",https://amazon.in//Lenovo-i5-1235U-Anti-Glare-Warranty-82RK00EDIN/dp/B0B7R7FF23/ref=sr_1_261?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-261
310,"ASUS Vivobook 15 (2024) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ993WS Thin and Light Laptop (15.6 Inch, Icelight Silver, 1.70 Kg, with MS Office)  ","33,990",https://amazon.in//ASUS-Vivobook-Intel-Core-1215U/dp/B0D6WHCY5K/ref=sr_1_262?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-262
311,Lenovo V15 AMD Ryzen 5 7520U Laptop (8GB DDR5 RAM/ 512GB M.2 SSD PCIe NVMe/Windows-11/MS-Office/Arctic Grey/1.56Kgs) 1 Year Brand Warranty  ,"33,990",https://amazon.in//Lenovo-Windows-11-MS-Office-1-56Kgs-Warranty/dp/B08BV4VMH9/ref=sr_1_263?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-263
312,"Dell Inspiorn 5630 Laptop, Intel 13th Gen i7-1360P Processor, 16GB LP DDR5, 1TB SSD, 16.0"" FHD+ 300 nits Display, Backlit KB + FPR, Win 11 + MSO'21 & 15 Month, Silver, Thin & Light- 1.85kg McAfee,  ","89,990",https://amazon.in//Dell-Inspiorn-i7-1360P-Processor-Display/dp/B0CX1T4HKC/ref=sr_1_264?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-264
313,"MSI Cyborg 15, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (8GBx2/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 2050, GDDR6 4GB/Black/1.98Kg), A12UCX-264IN  ","54,990",https://amazon.in//MSI-Cyborg-15-i5-12450H-A12UCX-264IN/dp/B0C3HZ82LH/ref=sr_1_265?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-265
314,"ASUS TUF Gaming F17 (2022) Intel Core i5-12500H Gaming Laptop,17.3""(43.94 cms) FHD 144Hz, RTX 3050 4GB GPU, (16GB RAM /512GB SSD/90WHr Battery/Windows 11/Gray/2.6 Kg), FX707ZC4-HX067W  ","64,990",https://amazon.in//ASUS-i5-12500H-Battery-Windows-FX707ZC4-HX067W/dp/B0C8JJWSXP/ref=sr_1_266?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-266
315,"ASUS TUF Gaming A16 Advantage Edition, 16"" FHD+ 144Hz 300nits, AMD Ryzen 7 7435HS Processor, Gaming Laptop (32GB RAM/512GB SSD/AMD Radeon RTX 7600S/Windows 11/Off Black/2.2 Kg), FA617NSR-RL083W  ","84,990",https://amazon.in//ASUS-Advantage-300nits-Processor-FA617NSR-RL083W/dp/B0DBVRLST8/ref=sr_1_267?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-267
316,"Dell Inspiron 3520 Laptop, Intel Core i3-1215U Processor, 8GB, 512GB, 15.6"" (39.62cm) FHD Display, Win 11 + MSO'21, 15 Month McAfee Antivirus, Silver, Thin & Light-1.65kg  ","35,490",https://amazon.in//Dell-Inspiron-3520-Processor-Light-1-65kg/dp/B0CJJZ54P8/ref=sr_1_268?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-268
317,"Dell Xps 9530,Intel Evo Platform Powered by Intel Core I7-Processor/32Gb Ddr5/1Tb Ssd/Nvidia Rtx 4050 6Gb Gddr6/15.6"" OLED Ar 400 Nits,Touch/Backlit Kb,15 Month Mcafee/Silver/1.86Kg-Windows 11 Home  ","1,99,990",https://amazon.in//Dell-Platform-Powered-i7-13700H-Processor/dp/B0CBKY2999/ref=sr_1_269?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-269
318,"Primebook S 4G, 2024(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/128GB eMMC Storage, Black)  ","15,240",https://amazon.in//Primebook-Android-Based-MediaTek-MT8788/dp/B0D1Y359QD/ref=sr_1_270?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-270
319,"ASUS Rog Zephyrus M16 (2022) 16 Inches 2K Qhd 165Hz/3Ms, Intel Core I9-12900H 12Th Gen, Rtx 3080 Ti 16Gb Graphics, Gaming Laptop (32Gb/2Tb Ssd/Windows 11 Home/Office 2021/Black/2 Kg) Gu603Zx-K8024Ws  ","2,48,669",https://amazon.in//Zephyrus-I9-12900H-Graphics-Windows-Gu603Zx-K8024Ws/dp/B09WJB2BD2/ref=sr_1_271?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-271
320,"Lenovo V15 Gen 3 Laptop, 15.6"" FHD Anti-Glare Display, Intel Core i5 12th Gen (1235U), 16GB RAM, 512GB SSD, Webcam, HDMI, Wi-Fi, Windows 11, MS-Office, Black, 1.5kg 1 Year Brand Warranty  ","42,990",https://amazon.in//Lenovo-V15-Anti-Glare-MS-Office-Warranty/dp/B0DBLGQVD9/ref=sr_1_272?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-272
321,"HP 240 G8 11th Gen Intel Core i5-1135G7, 14 inch HD (35.6cm) /8GB RAM/512GB SSD/DOS  ","36,999",https://amazon.in//HP-240-G8-Notebook-Anti-Glare/dp/B0B3TF1KXY/ref=sr_1_273?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.ZZtdpaE-FpvXw9HsIyBy-Tp4RM4bKUUww1LACGTKry1Fkv1nZ2b-qGxO4k2ivVQ7hHloP22Ymc1ayVjLJNvfer_qdx855qrkulWRHHOoDyszaHEc_2KobeocEsh2zybzg7CRh-SbRNwEC4qMi8ou50Z5ZlJ-u2ZnLP3r1maIywfb9E0mhLzECA5hKoY47641eUGd-ahZc0Xf1MuZh7-h8vaDk8-W__ysTuKAHfY2d1Y.zfNqp8AavlUWMXWkSApYiO74HahsqWqTIwlYwDUezEY&dib_tag=se&keywords=laptop&qid=1727447753&sprefix=%2Caps%2C1086&sr=8-273
322,"MSI Sword 16 HX, Intel 14th Gen. i7-14700HX, 41CM 16:10 FHD+ 144Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, GDDR6 8GB/Cosmos Gray/2.3Kg), B14VGKG-207IN  ","1,49,990",https://amazon.in//MSI-Sword-16-Intel-i7-14700HX/dp/B0CXDHXSSZ/ref=sr_1_273?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.MARUgAgfUf0Jnyrv64evpH4a1nBttK2E6FD3EE6wiCH444t-ro64kdrU3_tWadtTsUHTLbciOckGb72nLczz7mkFXTO7hWtHAD3G7uad9_z93Z1efXqFl5IWDnJq1g-TU9vtUmEisCCa8Ptzk4CjVUV1wbzndHYdmakSvyzklUjhYWI9FTxonx_caT9CZKfJgpIe3hyB4jjanAmdfBgiLEVnlxvmZQmPHd5pZZI1REQ.A0qNuAdRMp6JxTyQH1P2ByK4fmigkFB7BtCyr1RO3Nk&dib_tag=se&keywords=laptop&qid=1727447759&sprefix=%2Caps%2C1086&sr=8-273
323,"ASUS Vivobook Go 14, AMD Ryzen 3 7320U, Thin and Light Laptop, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Windows 11/Office 2021/42WHr /Silver/1.38 kg), E1404FA-NK321WS  ","29,780",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK321WS/dp/B0C37G66X5/ref=sr_1_274?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.MARUgAgfUf0Jnyrv64evpH4a1nBttK2E6FD3EE6wiCH444t-ro64kdrU3_tWadtTsUHTLbciOckGb72nLczz7mkFXTO7hWtHAD3G7uad9_z93Z1efXqFl5IWDnJq1g-TU9vtUmEisCCa8Ptzk4CjVUV1wbzndHYdmakSvyzklUjhYWI9FTxonx_caT9CZKfJgpIe3hyB4jjanAmdfBgiLEVnlxvmZQmPHd5pZZI1REQ.A0qNuAdRMp6JxTyQH1P2ByK4fmigkFB7BtCyr1RO3Nk&dib_tag=se&keywords=laptop&qid=1727447759&sprefix=%2Caps%2C1086&sr=8-274
324,"ASUS Vivobook Go 15 (2023), Intel Core i3-N305, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Backlit KB/Silver/1.63 kg), E1504GA-NJ321WS  ","30,990",https://amazon.in//ASUS-Vivobook-Integrated-Graphics-E1504GA-NJ321WS/dp/B0C1GGZYS5/ref=sr_1_275?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.MARUgAgfUf0Jnyrv64evpH4a1nBttK2E6FD3EE6wiCH444t-ro64kdrU3_tWadtTsUHTLbciOckGb72nLczz7mkFXTO7hWtHAD3G7uad9_z93Z1efXqFl5IWDnJq1g-TU9vtUmEisCCa8Ptzk4CjVUV1wbzndHYdmakSvyzklUjhYWI9FTxonx_caT9CZKfJgpIe3hyB4jjanAmdfBgiLEVnlxvmZQmPHd5pZZI1REQ.A0qNuAdRMp6JxTyQH1P2ByK4fmigkFB7BtCyr1RO3Nk&dib_tag=se&keywords=laptop&qid=1727447759&sprefix=%2Caps%2C1086&sr=8-275
325,"ASUS Vivobook 16X, 16"" (40.64cm) WUXGA 16:10 60 Hz, Intel Core i5-12500H, Creator Laptop (16GB DDR4/512GB SSD/NVIDIA GeForce RTX 2050/Win 11/Office 2021/Indie Black/1.8 Kg), K3605ZF-MBN545WS  ","56,990",https://amazon.in//ASUS-Vivobook-40-64cm-WUXGA-K3605ZF-MBN545WS/dp/B09TB4Y7SN/ref=sr_1_276?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.MARUgAgfUf0Jnyrv64evpH4a1nBttK2E6FD3EE6wiCH444t-ro64kdrU3_tWadtTsUHTLbciOckGb72nLczz7mkFXTO7hWtHAD3G7uad9_z93Z1efXqFl5IWDnJq1g-TU9vtUmEisCCa8Ptzk4CjVUV1wbzndHYdmakSvyzklUjhYWI9FTxonx_caT9CZKfJgpIe3hyB4jjanAmdfBgiLEVnlxvmZQmPHd5pZZI1REQ.A0qNuAdRMp6JxTyQH1P2ByK4fmigkFB7BtCyr1RO3Nk&dib_tag=se&keywords=laptop&qid=1727447759&sprefix=%2Caps%2C1086&sr=8-276
326,"MSI Thin A15, Ryzen 5 7535HS, 40CM FHD 144Hz Gaming Laptop(16GB/512 GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050, GDDR6 4GB/Cosmos Gray/1.86Kg), B7UCX-068IN  ","49,990",https://amazon.in//MSI-7535HS-Windows-GeForce-B7UCX-068IN/dp/B0CV5DR3ZQ/ref=sr_1_277?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.MARUgAgfUf0Jnyrv64evpH4a1nBttK2E6FD3EE6wiCH444t-ro64kdrU3_tWadtTsUHTLbciOckGb72nLczz7mkFXTO7hWtHAD3G7uad9_z93Z1efXqFl5IWDnJq1g-TU9vtUmEisCCa8Ptzk4CjVUV1wbzndHYdmakSvyzklUjhYWI9FTxonx_caT9CZKfJgpIe3hyB4jjanAmdfBgiLEVnlxvmZQmPHd5pZZI1REQ.A0qNuAdRMp6JxTyQH1P2ByK4fmigkFB7BtCyr1RO3Nk&dib_tag=se&keywords=laptop&qid=1727447759&sprefix=%2Caps%2C1086&sr=8-277
